etf_code,exchange,fund_name,tracked_index_code,tracked_index_name,scale_cny_100m,industry_code,dominant_industry_weight,classified_weight_coverage,component_count,weight_date,industry_name,mapping_status,mapping_confidence,mapping_source
159170,SZSE,港股通互联网ETF永赢,987022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159171,SZSE,工业有色ETF博时,H11059,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159172,SZSE,养殖ETF汇添富,931946,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159173,SZSE,农牧ETF南方,930910,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159175,SZSE,电池ETF易方达,931719,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159176,SZSE,家电ETF华宝,930697,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159177,SZSE,工程机械ETF鹏华,931752,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159178,SZSE,消费电子ETF汇添富,980030,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159179,SZSE,港股通互联网ETF工银,931637,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159180,SZSE,软件ETF银华,980034,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159181,SZSE,石油ETF易方达,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159182,SZSE,家电ETF南方,930697,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159183,SZSE,新能源车ETF招商,399976,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159185,SZSE,港股通信息技术ETF鹏华,930967,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159186,SZSE,港股通汽车ETF鹏华,HSSCAM,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159187,SZSE,创业板新能源ETF景顺,399266,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159188,SZSE,红利100ETF景顺,SPCADMCP,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159189,SZSE,石油ETF华夏,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159190,SZSE,创业板新能源ETF天弘,399266,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159191,SZSE,港股通科技ETF易方达,987008,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159192,SZSE,家电ETF汇添富,931021,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159193,SZSE,新能源电池ETF银华,980027,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159195,SZSE,石油ETF华安,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159196,SZSE,港股通信息技术ETF易方达,930967,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159197,SZSE,石油ETF招商,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159198,SZSE,港股通信息技术ETF富国,930967,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159199,SZSE,石油ETF平安,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159201,SZSE,自由现金流ETF华夏,980092,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159203,SZSE,大盘成长ETF博时,399372,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159205,SZSE,创业板ETF东财,399006,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159206,SZSE,卫星ETF永赢,980018,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159207,SZSE,高股息ETF广发,932305,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159208,SZSE,航空航天ETF万家,CN5082,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159209,SZSE,红利质量ETF招商,932315,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159210,SZSE,港股通汽车ETF汇添富,931239,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159211,SZSE,深证100ETF富国,399330,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159212,SZSE,深100ETF南方,399330,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159213,SZSE,机器人ETF汇添富,H30590,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159215,SZSE,A500ETF平安,000510,,,801081,0.15436617464698588,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159216,SZSE,深证100ETF大成,399330,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159217,SZSE,港股通创新药ETF工银,987018,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159218,SZSE,卫星ETF招商,931594,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159219,SZSE,深证100ETF融通,399330,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159220,SZSE,港股通红利低波ETF华宝,SPAHLVCP,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159221,SZSE,现金流ETF嘉实,980092,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159222,SZSE,自由现金流ETF易方达,980092,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159223,SZSE,现金流ETF永赢,980092,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159225,SZSE,现金流ETF银华,980092,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159227,SZSE,航空航天ETF华夏,CN5082,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159228,SZSE,红利低波ETF长城,930955,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159229,SZSE,自由现金流ETF广发,932368,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159230,SZSE,通用航空ETF华夏,980076,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159231,SZSE,通用航空ETF华宝,980076,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159232,SZSE,自由现金流ETF南方,932365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159233,SZSE,自由现金流ETF平安,932365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159235,SZSE,中证现金流ETF大成,932365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159236,SZSE,自由现金流ETF工银,932365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159237,SZSE,港股汽车ETF工银,931239,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159239,SZSE,港股通汽车ETF富国,HSSCAM,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159241,SZSE,航空航天ETF天弘,CN5082,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159242,SZSE,创业板人工智能ETF大成,970070,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159243,SZSE,创业板人工智能ETF招商,970070,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159245,SZSE,港股通消费ETF富国,987024,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159246,SZSE,创业板人工智能ETF富国,970070,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159247,SZSE,创业板ETF汇添富,399006,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159248,SZSE,人工智能ETF万家,930713,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159251,SZSE,港股通科技ETF万家,987008,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159253,SZSE,银行ETF博时,399986,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159255,SZSE,通用航空ETF易方达,980076,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159256,SZSE,创业板软件ETF华夏,399264,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159257,SZSE,航空ETF汇添富,980076,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159258,SZSE,机器人ETF南方,H30590,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159259,SZSE,成长ETF易方达,980080,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159260,SZSE,证券ETF博时,399975,,,801193,1.0000000000000002,1.0,49.0,20260630,证券Ⅱ,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
159261,SZSE,创业板新能源ETF鹏华,399266,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159262,SZSE,港股通科技ETF广发,HSSCITI,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159263,SZSE,价值ETF易方达,980081,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159265,SZSE,港股消费ETF鹏华,987024,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159266,SZSE,港股央企红利ETF永赢,931233,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159267,SZSE,航天ETF华安,CN5082,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159268,SZSE,港股通消费ETF汇添富,987024,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159269,SZSE,港股通科技ETF南方,931573,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159270,SZSE,创业板200ETF南方,399019,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159271,SZSE,恒生ETF鹏华,HSI,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159272,SZSE,机器人ETF富国,980022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159273,SZSE,云计算ETF汇添富,931470,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159275,SZSE,农牧渔ETF华宝,930910,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159276,SZSE,现金流ETF汇添富,980092,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159277,SZSE,港股通红利ETF富国,930914,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159278,SZSE,机器人ETF鹏华,980022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159279,SZSE,创业板人工智能ETF华安,970070,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159280,SZSE,港股通互联网ETF汇添富,987022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
